t,U_x,U_y,U_z,solver,dt
2.90346,0.08441934,0.1474114,0.08436409,interIsoFoam,0.0011899999999998023
2.90466,0.08443245,0.1474944,0.08435623,interIsoFoam,0.0011999999999998678
2.90585,0.08445195,0.1475714,0.08434712,interIsoFoam,0.0011900000000002464
2.90704,0.08447917,0.1476415,0.08433877,interIsoFoam,0.0011899999999998023
2.90823,0.08451437,0.1477058,0.0843292,interIsoFoam,0.0011900000000002464
2.90942,0.08455636,0.1477632,0.08432046,interIsoFoam,0.0011899999999998023
2.91061,0.08460364,0.1478149,0.0843106,interIsoFoam,0.0011900000000002464
2.91181,0.08464641,0.1478596,0.08430151,interIsoFoam,0.0011999999999998678
2.913,0.08468677,0.1478989,0.08429128,interIsoFoam,0.0011899999999998023
2.91419,0.08472376,0.1479324,0.08428182,interIsoFoam,0.0011900000000002464
2.91538,0.0847566,0.1479611,0.08427135,interIsoFoam,0.0011899999999998023
2.91657,0.08478509,0.1479837,0.08426155,interIsoFoam,0.0011900000000002464
2.91777,0.08480934,0.1480011,0.08425088,interIsoFoam,0.0011999999999998678
2.91896,0.08482945,0.1480124,0.08424075,interIsoFoam,0.0011900000000002464
2.92015,0.08484575,0.1480183,0.08422989,interIsoFoam,0.0011899999999998023
2.92134,0.0848584,0.1480173,0.08421945,interIsoFoam,0.0011899999999998023
2.92253,0.08486778,0.1480107,0.08420832,interIsoFoam,0.0011900000000002464
2.92372,0.08487404,0.147997,0.08419753,interIsoFoam,0.0011899999999998023
2.92492,0.08487756,0.1479777,0.08418612,interIsoFoam,0.001200000000000312
2.92611,0.08487842,0.147951,0.08417462,interIsoFoam,0.0011899999999998023
2.9273,0.08487697,0.1479182,0.08416282,interIsoFoam,0.0011899999999998023
2.92849,0.08487326,0.147878,0.0841508,interIsoFoam,0.0011900000000002464
2.92968,0.08486762,0.147832,0.0841387,interIsoFoam,0.0011899999999998023
2.93088,0.08486006,0.1477786,0.08412621,interIsoFoam,0.001200000000000312
2.93207,0.08485091,0.1477198,0.08411376,interIsoFoam,0.0011899999999998023
2.93326,0.08484013,0.1476536,0.08410091,interIsoFoam,0.0011900000000002464
2.93445,0.08482806,0.1475823,0.0840882,interIsoFoam,0.0011899999999998023
2.93564,0.08481463,0.1475039,0.08407622,interIsoFoam,0.0011899999999998023
2.93683,0.08480019,0.1474205,0.08406306,interIsoFoam,0.0011900000000002464
2.93803,0.08478468,0.1473298,0.08405126,interIsoFoam,0.0011999999999998678
2.93922,0.08476844,0.1472345,0.08403748,interIsoFoam,0.0011900000000002464
2.94041,0.08475141,0.1471331,0.08402553,interIsoFoam,0.0011899999999998023
2.9416,0.08473393,0.147028,0.08401113,interIsoFoam,0.0011900000000002464
2.94279,0.08471592,0.1469175,0.08399867,interIsoFoam,0.0011899999999998023
2.94399,0.08469774,0.1468038,0.08398483,interIsoFoam,0.0011999999999998678
2.94518,0.0846793,0.1466857,0.08397093,interIsoFoam,0.0011900000000002464
2.94637,0.08466097,0.146565,0.08395689,interIsoFoam,0.0011899999999998023
2.94756,0.08464264,0.1464403,0.08394292,interIsoFoam,0.0011900000000002464
2.94875,0.08462465,0.1463136,0.0839288,interIsoFoam,0.0011899999999998023
2.94994,0.08460686,0.1461837,0.08391358,interIsoFoam,0.0011899999999998023
2.95114,0.08458953,0.1460526,0.08389899,interIsoFoam,0.001200000000000312
2.95233,0.08457257,0.145919,0.08388374,interIsoFoam,0.0011899999999998023
2.95352,0.08455617,0.1457847,0.0838687,interIsoFoam,0.0011900000000002464
2.95471,0.08454014,0.1456487,0.0838532,interIsoFoam,0.0011899999999998023
2.9559,0.08452473,0.1455125,0.08383764,interIsoFoam,0.0011900000000002464
2.95709,0.08450977,0.1453751,0.0838218,interIsoFoam,0.0011899999999998023
2.95829,0.08449542,0.1452382,0.08380574,interIsoFoam,0.0011999999999998678
2.95948,0.08461671,0.1451009,0.08378956,interIsoFoam,0.0011900000000002464
2.96067,0.08468044,0.1449647,0.08377303,interIsoFoam,0.0011899999999998023
2.96186,0.08470092,0.1448286,0.08375653,interIsoFoam,0.0011900000000002464
2.96305,0.08468973,0.1446937,0.08373939,interIsoFoam,0.0011899999999998023
2.96425,0.0846601,0.1445591,0.08372337,interIsoFoam,0.0011999999999998678
2.96544,0.08477497,0.1444262,0.08370579,interIsoFoam,0.0011900000000002464
2.96663,0.08482877,0.1442985,0.08368909,interIsoFoam,0.0011899999999998023
2.96782,0.08484244,0.1441695,0.0836709,interIsoFoam,0.0011900000000002464
2.96901,0.08483152,0.1440454,0.0836534,interIsoFoam,0.0011899999999998023
2.9702,0.08481101,0.1439204,0.0836358,interIsoFoam,0.0011900000000002464
2.9714,0.08479319,0.1438007,0.08361778,interIsoFoam,0.0011999999999998678
2.97259,0.08478547,0.1436797,0.08359942,interIsoFoam,0.0011899999999998023
2.97378,0.08479143,0.143564,0.0835816,interIsoFoam,0.0011900000000002464
2.97497,0.08481024,0.1434476,0.0835628,interIsoFoam,0.0011899999999998023
2.97616,0.08484016,0.1433361,0.08354403,interIsoFoam,0.0011900000000002464
2.97736,0.08487731,0.143225,0.08352539,interIsoFoam,0.0011999999999998678
2.97855,0.08491945,0.1431182,0.08350636,interIsoFoam,0.0011899999999998023
2.97974,0.08496315,0.1430124,0.08348653,interIsoFoam,0.0011900000000002464
2.98093,0.08500723,0.1429099,0.08346799,interIsoFoam,0.0011899999999998023
2.98212,0.08504956,0.1428094,0.0834474,interIsoFoam,0.0011900000000002464
2.98331,0.08509042,0.1427081,0.08342898,interIsoFoam,0.0011899999999998023
2.98451,0.08512841,0.1426127,0.08340776,interIsoFoam,0.001200000000000312
2.9857,0.08516441,0.1425228,0.08338928,interIsoFoam,0.0011899999999998023
2.98689,0.08519733,0.1424585,0.08336742,interIsoFoam,0.0011899999999998023
2.98808,0.0852283,0.1424238,0.08334877,interIsoFoam,0.0011900000000002464
2.98927,0.08525628,0.1424023,0.08332631,interIsoFoam,0.0011899999999998023
2.99047,0.0852825,0.1422351,0.08330744,interIsoFoam,0.001200000000000312
2.99166,0.08530589,0.1419962,0.08328415,interIsoFoam,0.0011899999999998023
2.99285,0.08532771,0.1417217,0.08326492,interIsoFoam,0.0011899999999998023
2.99404,0.08534681,0.1414244,0.08324111,interIsoFoam,0.0011900000000002464
2.99523,0.08536453,0.141116,0.08322166,interIsoFoam,0.0011899999999998023
2.99642,0.08537964,0.1408066,0.08319826,interIsoFoam,0.0011900000000002464
2.99762,0.08539341,0.1405096,0.08317753,interIsoFoam,0.0011999999999998678
2.99881,0.08540473,0.1402317,0.08315404,interIsoFoam,0.0011900000000002464
3.0,0.08541489,0.1399869,0.08313252,interIsoFoam,0.0011899999999998023
3.00119,0.08541841,0.1397619,0.08310687,interIsoFoam,0.0011899999999998023
3.00238,0.08542572,0.1395721,0.08308429,interIsoFoam,0.0011900000000002464
3.00356,0.08543377,0.1394154,0.08305894,interIsoFoam,0.0011799999999997368
3.00475,0.08544238,0.1392935,0.08303698,interIsoFoam,0.0011900000000002464
3.00594,0.08544903,0.1392063,0.08301187,interIsoFoam,0.0011899999999998023
3.00713,0.08545425,0.1391562,0.0829889,interIsoFoam,0.0011900000000002464
3.00831,0.0854569,0.1391424,0.0829634,interIsoFoam,0.0011799999999997368
3.0095,0.08545807,0.1391641,0.08294071,interIsoFoam,0.0011900000000002464
3.01069,0.0854573,0.1392195,0.08291405,interIsoFoam,0.0011899999999998023
3.01188,0.08545631,0.1393092,0.08289111,interIsoFoam,0.0011900000000002464
3.01306,0.08545433,0.1394296,0.08286433,interIsoFoam,0.0011799999999997368
3.01425,0.08545226,0.1395793,0.08284044,interIsoFoam,0.0011900000000002464
3.01544,0.08544964,0.1397567,0.0828136,interIsoFoam,0.0011899999999998023
3.01663,0.08544724,0.1399591,0.08278976,interIsoFoam,0.0011900000000002464
3.01781,0.08544463,0.1401847,0.08276168,interIsoFoam,0.0011799999999997368
3.019,0.08544243,0.1404306,0.08273769,interIsoFoam,0.0011900000000002464
3.02019,0.08544026,0.140694,0.08270953,interIsoFoam,0.0011899999999998023
3.02138,0.08543859,0.1409724,0.08268543,interIsoFoam,0.0011900000000002464
3.02257,0.08543708,0.141263,0.08265629,interIsoFoam,0.0011899999999998023
3.02375,0.08543608,0.1415715,0.08263198,interIsoFoam,0.001180000000000181
3.02494,0.08543534,0.1418971,0.08260286,interIsoFoam,0.0011899999999998023
3.02613,0.08543509,0.1422263,0.0825775,interIsoFoam,0.0011900000000002464
3.02732,0.08543515,0.1425656,0.08254817,interIsoFoam,0.0011899999999998023
3.0285,0.08543565,0.1428993,0.08252297,interIsoFoam,0.001180000000000181
3.02969,0.08543651,0.1432254,0.082492,interIsoFoam,0.0011899999999998023
3.03088,0.0854378,0.1435462,0.08246656,interIsoFoam,0.0011899999999998023
3.03207,0.08543948,0.1438585,0.08253271,interIsoFoam,0.0011900000000002464
3.03325,0.08544156,0.1441644,0.08269593,interIsoFoam,0.0011799999999997368
3.03444,0.08544402,0.1444656,0.08286197,interIsoFoam,0.0011900000000002464
3.03563,0.08544678,0.1447643,0.08302598,interIsoFoam,0.0011899999999998023
3.03682,0.0854499,0.1450583,0.08319328,interIsoFoam,0.0011900000000002464
3.038,0.08545331,0.1453481,0.08335869,interIsoFoam,0.0011799999999997368
3.03919,0.08545721,0.1456302,0.08352705,interIsoFoam,0.0011900000000002464
3.04038,0.0854616,0.1459067,0.08369343,interIsoFoam,0.0011899999999998023
3.04157,0.0854667,0.1461759,0.08386351,interIsoFoam,0.0011900000000002464
3.04276,0.08547241,0.1464387,0.0840307,interIsoFoam,0.0011899999999998023
3.04394,0.08547897,0.1466931,0.08420196,interIsoFoam,0.001180000000000181
3.04513,0.08548629,0.1469399,0.08437043,interIsoFoam,0.0011899999999998023
3.04632,0.08549464,0.1471765,0.08454231,interIsoFoam,0.0011900000000002464
3.04751,0.08550394,0.1474025,0.08471304,interIsoFoam,0.0011899999999998023
3.04869,0.08551447,0.1476117,0.0848854,interIsoFoam,0.001180000000000181
3.04988,0.0855262,0.1478097,0.08505811,interIsoFoam,0.0011899999999998023
3.05107,0.08553938,0.1479993,0.08523113,interIsoFoam,0.0011900000000002464
3.05226,0.085554,0.1481832,0.08540602,interIsoFoam,0.0011899999999998023
3.05344,0.08557025,0.1483576,0.0855797,interIsoFoam,0.001180000000000181
3.05463,0.08558811,0.1485229,0.08575696,interIsoFoam,0.0011899999999998023
3.05582,0.08560769,0.1486813,0.08593147,interIsoFoam,0.0011900000000002464
3.05701,0.0856289,0.1488314,0.08611086,interIsoFoam,0.0011899999999998023
3.05819,0.0856517,0.1489743,0.08628603,interIsoFoam,0.001180000000000181
3.05938,0.08567593,0.1491084,0.08646754,interIsoFoam,0.0011899999999998023
3.06057,0.08570138,0.1492354,0.08664335,interIsoFoam,0.0011899999999998023
3.06176,0.08572773,0.1493549,0.08682704,interIsoFoam,0.0011900000000002464
3.06295,0.0857575,0.1494666,0.08700365,interIsoFoam,0.0011899999999998023
3.06413,0.08578821,0.1495694,0.08718954,interIsoFoam,0.001180000000000181
3.06532,0.08581906,0.1496632,0.08736666,interIsoFoam,0.0011899999999998023
3.06651,0.08584905,0.1497467,0.08755456,interIsoFoam,0.0011900000000002464
3.0677,0.08587829,0.1498206,0.0877325,interIsoFoam,0.0011899999999998023
3.06888,0.08590571,0.1498846,0.08792284,interIsoFoam,0.001180000000000181
3.07007,0.0859315,0.1499391,0.08810105,interIsoFoam,0.0011899999999998023
3.07126,0.08595432,0.1499828,0.08829394,interIsoFoam,0.0011900000000002464
3.07245,0.08597342,0.1500143,0.08847296,interIsoFoam,0.0011899999999998023
3.07363,0.08598738,0.1500347,0.08866781,interIsoFoam,0.001180000000000181
3.07482,0.08599605,0.1500452,0.08884767,interIsoFoam,0.0011899999999998023
3.07601,0.08599959,0.1500444,0.08902592,interIsoFoam,0.0011900000000002464
3.07719,0.08599595,0.1500295,0.08918613,interIsoFoam,0.0011799999999997368
3.07838,0.08599715,0.1500111,0.08935189,interIsoFoam,0.0011900000000002464
3.07957,0.08599609,0.1499794,0.08950358,interIsoFoam,0.0011899999999998023
3.08075,0.08599023,0.14994,0.0896849,interIsoFoam,0.001180000000000181
3.08194,0.08599092,0.1498969,0.08983724,interIsoFoam,0.0011899999999998023
3.08313,0.08599219,0.1498403,0.09002167,interIsoFoam,0.0011900000000002464
3.08431,0.08600079,0.1497686,0.09019525,interIsoFoam,0.0011799999999997368
3.0855,0.08601683,0.1496963,0.09038563,interIsoFoam,0.0011900000000002464
3.08669,0.08602704,0.1496143,0.09056833,interIsoFoam,0.0011899999999998023
3.08787,0.08604248,0.1495299,0.09076851,interIsoFoam,0.001180000000000181
3.08906,0.08605141,0.1494316,0.09095833,interIsoFoam,0.0011899999999998023
3.09024,0.0860654,0.149336,0.09116669,interIsoFoam,0.001180000000000181
3.09143,0.0860728,0.149226,0.09136194,interIsoFoam,0.0011899999999998023
3.09262,0.08608531,0.1491212,0.09157637,interIsoFoam,0.0011900000000002464
3.0938,0.08609132,0.1490032,0.09177447,interIsoFoam,0.0011799999999997368
3.09499,0.08610282,0.1488933,0.0919927,interIsoFoam,0.0011900000000002464
3.09617,0.0861081,0.14877,0.09219143,interIsoFoam,0.0011799999999997368
3.09736,0.08611521,0.1486525,0.09241744,interIsoFoam,0.0011900000000002464
3.09854,0.08612715,0.1485325,0.09260335,interIsoFoam,0.0011799999999997368
3.09973,0.08613286,0.1484086,0.09283515,interIsoFoam,0.0011900000000002464
3.10091,0.08614048,0.148284,0.09302523,interIsoFoam,0.0011799999999997368
3.1021,0.08615335,0.1481659,0.09324553,interIsoFoam,0.0011900000000002464
3.10329,0.08616009,0.1480376,0.09343784,interIsoFoam,0.0011899999999998023
3.10447,0.08616923,0.147917,0.09366364,interIsoFoam,0.001180000000000181
3.10565,0.08617973,0.1477934,0.09384832,interIsoFoam,0.0011799999999997368
3.10684,0.08619163,0.1476748,0.09407198,interIsoFoam,0.0011900000000002464
3.10802,0.08620436,0.1475535,0.09425315,interIsoFoam,0.0011799999999997368
3.10921,0.08621839,0.1474371,0.09447479,interIsoFoam,0.0011900000000002464
3.11039,0.08623303,0.1473186,0.09465336,interIsoFoam,0.001180000000000181
3.11157,0.08624904,0.1472051,0.0948679,interIsoFoam,0.0011799999999997368
3.11276,0.0862659,0.14709,0.09503648,interIsoFoam,0.0011900000000002464
3.11394,0.08628419,0.1469798,0.09524508,interIsoFoam,0.0011799999999997368
3.11513,0.08630337,0.1468682,0.09540975,interIsoFoam,0.0011900000000002464
3.11631,0.08632402,0.1467614,0.09561456,interIsoFoam,0.0011799999999997368
3.1175,0.0863456,0.1466541,0.09577767,interIsoFoam,0.0011900000000002464
3.11868,0.08636859,0.1465524,0.09598043,interIsoFoam,0.0011799999999997368
3.11986,0.08639257,0.1464496,0.09614322,interIsoFoam,0.001180000000000181
3.12105,0.08641791,0.1463523,0.09634459,interIsoFoam,0.0011899999999998023
3.12223,0.0864442,0.1462535,0.09650243,interIsoFoam,0.001180000000000181
3.12342,0.08647172,0.1461591,0.09670005,interIsoFoam,0.0011899999999998023
3.1246,0.08650007,0.1460635,0.09686324,interIsoFoam,0.001180000000000181
3.12579,0.08652943,0.1459723,0.09705485,interIsoFoam,0.0011899999999998023
3.12697,0.08655943,0.1458803,0.0972178,interIsoFoam,0.001180000000000181
3.12815,0.08659016,0.1457924,0.0974067,interIsoFoam,0.001180000000000181
3.12934,0.08662129,0.1457036,0.0975639,interIsoFoam,0.0011899999999998023
3.13052,0.08665284,0.1456186,0.09775417,interIsoFoam,0.001180000000000181
3.13171,0.08668452,0.1455327,0.09791201,interIsoFoam,0.0011899999999998023
3.13289,0.08671628,0.1454506,0.09809347,interIsoFoam,0.001180000000000181
3.13408,0.0867479,0.1453676,0.0981985,interIsoFoam,0.0011899999999998023
3.13526,0.08677929,0.1452882,0.09830415,interIsoFoam,0.001180000000000181
3.13644,0.08681028,0.1452082,0.09837585,interIsoFoam,0.0011799999999997368
3.13763,0.08684077,0.1451317,0.09846114,interIsoFoam,0.0011900000000002464
3.13881,0.08687062,0.1450545,0.09852697,interIsoFoam,0.0011799999999997368
3.14,0.08689972,0.1449808,0.09861359,interIsoFoam,0.0011900000000002464
3.14118,0.08692795,0.1449065,0.09869056,interIsoFoam,0.0011799999999997368
3.14236,0.08695526,0.1448353,0.09878376,interIsoFoam,0.001180000000000181
3.14355,0.08698153,0.1447635,0.09886923,interIsoFoam,0.0011899999999998023
3.14473,0.08700664,0.1446945,0.0989763,interIsoFoam,0.001180000000000181
3.14592,0.08703056,0.144625,0.09908042,interIsoFoam,0.0011899999999998023
3.1471,0.08705323,0.1445582,0.09920587,interIsoFoam,0.001180000000000181
3.14829,0.08707463,0.1444908,0.09932904,interIsoFoam,0.0011899999999998023
3.14947,0.08709474,0.1444258,0.09947003,interIsoFoam,0.001180000000000181
3.15065,0.08711357,0.1443604,0.0996076,interIsoFoam,0.001180000000000181
3.15184,0.08713113,0.1442973,0.09975929,interIsoFoam,0.0011899999999998023
3.15302,0.0871475,0.1442337,0.09990596,interIsoFoam,0.001180000000000181
3.15421,0.08716261,0.1441723,0.1000628,interIsoFoam,0.0011899999999998023
3.15539,0.08717648,0.1441104,0.1002129,interIsoFoam,0.001180000000000181
3.15658,0.08718916,0.1440503,0.1003691,interIsoFoam,0.0011899999999998023
3.15776,0.08720081,0.1439899,0.1005178,interIsoFoam,0.001180000000000181
3.15894,0.08721139,0.1439311,0.1006698,interIsoFoam,0.0011799999999997368
3.16013,0.08722097,0.1438722,0.1007983,interIsoFoam,0.0011900000000002464
3.16131,0.08722968,0.1438147,0.100923,interIsoFoam,0.0011799999999997368
3.1625,0.08723747,0.1437572,0.101037,interIsoFoam,0.0011900000000002464
3.16368,0.08724449,0.1437009,0.1011512,interIsoFoam,0.0011799999999997368
3.16486,0.08725071,0.1436447,0.1012579,interIsoFoam,0.001180000000000181
3.16605,0.08725632,0.1435895,0.1013665,interIsoFoam,0.0011899999999998023
3.16723,0.08726128,0.1435344,0.1014693,interIsoFoam,0.001180000000000181
3.16842,0.08726574,0.1434803,0.1015742,interIsoFoam,0.0011899999999998023
3.1696,0.08726968,0.1434262,0.1016739,interIsoFoam,0.001180000000000181
3.17079,0.08727324,0.1433729,0.1017751,interIsoFoam,0.0011900000000002464
3.17197,0.08727641,0.1433197,0.1018709,interIsoFoam,0.0011799999999997368
3.17315,0.08727935,0.1432671,0.1019674,interIsoFoam,0.001180000000000181
3.17434,0.08728206,0.1432147,0.1020578,interIsoFoam,0.0011899999999998023
3.17552,0.08728468,0.1431629,0.1021445,interIsoFoam,0.001180000000000181
3.17671,0.08728724,0.1431114,0.1022234,interIsoFoam,0.0011899999999998023
3.17789,0.08728972,0.1430605,0.1022975,interIsoFoam,0.001180000000000181
3.17908,0.08729223,0.1430099,0.1023672,interIsoFoam,0.0011899999999998023
3.18026,0.08729483,0.1429597,0.1024325,interIsoFoam,0.001180000000000181
3.18144,0.08729756,0.1429098,0.102494,interIsoFoam,0.0011799999999997368
3.18263,0.0873004,0.1428602,0.102551,interIsoFoam,0.0011900000000002464
3.18381,0.08730344,0.1428109,0.1026037,interIsoFoam,0.0011799999999997368
3.185,0.08730674,0.1427618,0.102652,interIsoFoam,0.0011900000000002464
3.18618,0.08731032,0.1427132,0.1026917,interIsoFoam,0.0011799999999997368
3.18737,0.0873142,0.1426645,0.1027295,interIsoFoam,0.0011900000000002464
3.18855,0.08731839,0.1426165,0.1027587,interIsoFoam,0.001180000000000181
3.18973,0.08732299,0.1425691,0.1027872,interIsoFoam,0.0011799999999997368
3.19092,0.08732801,0.1425223,0.1028063,interIsoFoam,0.0011900000000002464
3.1921,0.08733353,0.1424751,0.102826,interIsoFoam,0.0011799999999997368
3.19329,0.08733956,0.1424285,0.1028355,interIsoFoam,0.0011900000000002464
3.19447,0.08734617,0.1423815,0.102845,interIsoFoam,0.0011799999999997368
3.19565,0.08735337,0.1423353,0.102844,interIsoFoam,0.001180000000000181
3.19684,0.08736118,0.1422887,0.1028432,interIsoFoam,0.0011899999999998023
3.19802,0.08736963,0.1422429,0.1028317,interIsoFoam,0.001180000000000181
3.19921,0.08737869,0.1421966,0.1028205,interIsoFoam,0.0011899999999998023
3.20039,0.08738844,0.142151,0.1027988,interIsoFoam,0.001180000000000181
3.20158,0.08739886,0.142105,0.1027774,interIsoFoam,0.0011899999999998023
3.20276,0.08740992,0.1420595,0.1027457,interIsoFoam,0.001180000000000181
3.20394,0.08742165,0.1420136,0.1027144,interIsoFoam,0.0011799999999997368
3.20513,0.08743409,0.1419684,0.1026729,interIsoFoam,0.0011900000000002464
3.20631,0.08744715,0.1419227,0.1026322,interIsoFoam,0.001180000000000181
3.2075,0.08746082,0.1418776,0.1025811,interIsoFoam,0.0011899999999998023
3.20868,0.08747514,0.1418321,0.1025315,interIsoFoam,0.001180000000000181
3.20987,0.08749014,0.1417871,0.1024716,interIsoFoam,0.0011899999999998023
3.21105,0.08750577,0.1417424,0.1024144,interIsoFoam,0.001180000000000181
3.21223,0.08752015,0.141699,0.1023457,interIsoFoam,0.0011799999999997368
3.21342,0.0875325,0.1416558,0.102282,interIsoFoam,0.0011900000000002464
3.2146,0.08754404,0.1416136,0.1022048,interIsoFoam,0.0011799999999997368
3.21579,0.08755579,0.1415699,0.1021362,interIsoFoam,0.0011900000000002464
3.21697,0.08756826,0.141527,0.1020508,interIsoFoam,0.0011799999999997368
3.21815,0.08758215,0.141483,0.1019785,interIsoFoam,0.001180000000000181
